labelName,labelNo,template,obsA,obsB,dice,hausdorff,nA,nB
BN_STR_Pu,201,3,1,2,0.898355499333,4.2579336987,15363,13886
BN_STR_Pu,201,3,2,0,0.892366208461,5.14392837224,13886,16086
BN_STR_Pu,201,3,2,1,0.898355499333,5.23832025228,13886,15363
BN_STR_Pu,201,3,2,2,1.0,0.0,13886,13886
BN_STR_Pu,201,4,0,0,1.0,0.0,16229,16229
BN_STR_Pu,201,4,0,1,0.934872270358,3.13049511519,16229,15048
BN_STR_Pu,201,4,0,2,0.899102237706,5.23832025228,16229,13623
BN_STR_Pu,201,4,1,0,0.934872270358,2.52388584984,15048,16229
BN_STR_Pu,201,4,1,1,1.0,0.0,15048,15048
BN_STR_Pu,201,4,1,2,0.915768546615,7.57165754953,15048,13623
BN_STR_Pu,201,4,2,0,0.899102237706,2.52388584984,13623,16229
BN_STR_Pu,201,4,2,1,0.915768546615,3.05122920852,13623,15048
BN_STR_Pu,201,4,2,2,1.0,0.0,13623,13623
BN_STR_Pu,201,5,0,0,1.0,0.0,16416,16416
BN_STR_Pu,201,5,0,1,0.930070594194,4.31508972859,16416,15173
BN_STR_Pu,201,5,0,2,0.905566019354,4.74763090734,16416,14378
BN_STR_Pu,201,5,1,0,0.930070594194,3.28329097596,15173,16416
BN_STR_Pu,201,5,1,1,1.0,0.0,15173,15173
BN_STR_Pu,201,5,1,2,0.913606984535,5.93969686081,15173,14378
BN_STR_Pu,201,5,2,0,0.905566019354,3.13049511519,14378,16416
BN_STR_Pu,201,5,2,1,0.913606984535,3.95979790721,14378,15173
BN_STR_Pu,201,5,2,2,1.0,0.0,14378,14378
BN_STR_Pu,201,6,0,0,1.0,0.0,16725,16725
BN_STR_Pu,201,6,0,1,0.933869359262,3.4999999404,16725,15363
BN_STR_Pu,201,6,0,2,0.901001900712,4.0211937841,16725,14316
BN_STR_Pu,201,6,1,0,0.933869359262,2.52388584984,15363,16725
BN_STR_Pu,201,6,1,1,1.0,0.0,15363,15363
BN_STR_Pu,201,6,1,2,0.917753293575,5.14392837224,15363,14316
BN_STR_Pu,201,6,2,0,0.901001900712,3.4999999404,14316,16725
BN_STR_Pu,201,6,2,1,0.917753293575,3.4999999404,14316,15363
BN_STR_Pu,201,6,2,2,1.0,0.0,14316,14316
BN_STR_Pu,201,7,0,0,1.0,0.0,16171,16171
BN_STR_Pu,201,7,0,1,0.935815934687,2.52388584984,16171,14818
BN_STR_Pu,201,7,0,2,0.906182672847,3.7696153008,16171,14463
BN_STR_Pu,201,7,1,0,0.935815934687,4.0211937841,14818,16171
BN_STR_Pu,201,7,1,1,1.0,0.0,14818,14818
BN_STR_Pu,201,7,1,2,0.91492776886,4.08166625688,14818,14463
BN_STR_Pu,201,7,2,0,0.906182672847,3.4999999404,14463,16171
BN_STR_Pu,201,7,2,1,0.91492776886,4.08166625688,14463,14818
BN_STR_Pu,201,7,2,2,1.0,0.0,14463,14463
BN_STR_Ca,202,0,0,0,1.0,0.0,14117,14117
BN_STR_Ca,202,0,0,1,0.928674431503,3.20780293184,14117,12928
BN_STR_Ca,202,0,0,2,0.879993859615,5.37680193194,14117,11940
BN_STR_Ca,202,0,1,0,0.928674431503,9.39148534556,12928,14117
BN_STR_Ca,202,0,1,1,1.0,0.0,12928,12928
BN_STR_Ca,202,0,1,2,0.90051471771,8.19328979797,12928,11940
BN_STR_Ca,202,0,2,0,0.879993859615,3.20780293184,11940,14117
BN_STR_Ca,202,0,2,1,0.90051471771,3.7696153008,11940,12928
BN_STR_Ca,202,0,2,2,1.0,0.0,11940,11940
BN_STR_Ca,202,1,0,0,1.0,0.0,14620,14620
BN_STR_Ca,202,1,0,1,0.906024791006,4.48218688987,14620,13132
BN_STR_Ca,202,1,0,2,0.869532371383,6.4536810102,14620,11854
BN_STR_Ca,202,1,1,0,0.906024791006,8.16333251376,13132,14620
BN_STR_Ca,202,1,1,1,1.0,0.0,13132,13132
BN_STR_Ca,202,1,1,2,0.891219082686,6.06217772325,13132,11854
BN_STR_Ca,202,1,2,0,0.869532371383,2.88617388878,11854,14620
BN_STR_Ca,202,1,2,1,0.891219082686,4.94974738401,11854,13132
BN_STR_Ca,202,1,2,2,1.0,0.0,11854,11854
BN_STR_Ca,202,2,0,0,1.0,0.0,14788,14788
BN_STR_Ca,202,2,0,1,0.897567361187,3.20780293184,14788,12713
BN_STR_Ca,202,2,0,2,0.865628994661,3.7696153008,14788,11810
BN_STR_Ca,202,2,1,0,0.897567361187,9.41753667257,12713,14788
BN_STR_Ca,202,2,1,1,1.0,0.0,12713,12713
BN_STR_Ca,202,2,1,2,0.907474615667,7.24085617964,12713,11810
BN_STR_Ca,202,2,2,0,0.865628994661,2.52388584984,11810,14788
BN_STR_Ca,202,2,2,1,0.907474615667,2.61916012614,11810,12713
BN_STR_Ca,202,2,2,2,1.0,0.0,11810,11810
BN_STR_Ca,202,3,0,0,1.0,0.0,14914,14914
BN_STR_Ca,202,3,0,1,0.897189509429,4.0211937841,14914,12768
BN_STR_Ca,202,3,0,2,0.86142601432,5.37680193194,14914,11902
BN_STR_Ca,202,3,1,0,0.897189509429,9.39148534556,12768,14914
BN_STR_Ca,202,3,1,1,1.0,0.0,12768,12768
BN_STR_Ca,202,3,1,2,0.893392784759,7.60394621435,12768,11902
BN_STR_Ca,202,3,2,0,0.86142601432,2.4248710893,11902,14914
BN_STR_Ca,202,3,2,1,0.893392784759,3.4292855815,11902,12768
BN_STR_Ca,202,3,2,2,1.0,0.0,11902,11902
BN_STR_Ca,202,4,0,0,1.0,0.0,14479,14479
BN_STR_Ca,202,4,0,1,0.886182846371,3.56931359873,14479,12046
BN_STR_Ca,202,4,0,2,0.876266828014,2.88617388878,14479,11965
BN_STR_Ca,202,4,1,0,0.886182846371,13.6634546745,12046,14479
BN_STR_Ca,202,4,1,1,1.0,0.0,12046,12046
BN_STR_Ca,202,4,1,2,0.913581275249,6.06217772325,12046,11965
BN_STR_Ca,202,4,2,0,0.876266828014,7.60394621435,11965,14479
BN_STR_Ca,202,4,2,1,0.913581275249,3.05122920852,11965,12046
BN_STR_Ca,202,4,2,2,1.0,0.0,11965,11965
BN_STR_Ca,202,5,0,0,1.0,0.0,14619,14619
BN_STR_Ca,202,5,0,1,0.887746861464,4.99899981485,14619,12623
BN_STR_Ca,202,5,0,2,0.871741935484,6.02162758438,14619,12506
BN_STR_Ca,202,5,1,0,0.887746861464,7.20694097596,12623,14619
BN_STR_Ca,202,5,1,1,1.0,0.0,12623,12623
BN_STR_Ca,202,5,1,2,0.896414501174,6.06217772325,12623,12506
BN_STR_Ca,202,5,2,0,0.871741935484,2.61916012614,12506,14619
BN_STR_Ca,202,5,2,1,0.896414501174,3.05122920852,12506,12623
BN_STR_Ca,202,5,2,2,1.0,0.0,12506,12506
BN_STR_Ca,202,6,0,0,1.0,0.0,14730,14730
BN_STR_Ca,202,6,0,1,0.877615256434,4.94974738401,14730,12275
BN_STR_Ca,202,6,0,2,0.874823249237,5.14392837224,14730,12144
BN_STR_Ca,202,6,1,0,0.877615256434,9.41753667257,12275,14730
BN_STR_Ca,202,6,1,1,1.0,0.0,12275,12275
BN_STR_Ca,202,6,1,2,0.908227200131,9.15368762555,12275,12144
BN_STR_Ca,202,6,2,0,0.874823249237,2.88617388878,12144,14730
BN_STR_Ca,202,6,2,1,0.908227200131,2.52388584984,12144,12275
BN_STR_Ca,202,6,2,2,1.0,0.0,12144,12144
BN_STR_Ca,202,7,0,0,1.0,0.0,14347,14347
BN_STR_Ca,202,7,0,1,0.892460287866,4.08166625688,14347,12471
BN_STR_Ca,202,7,0,2,0.898462902749,5.51180541794,14347,12717
BN_STR_Ca,202,7,1,0,0.892460287866,10.6850360838,12471,14347
BN_STR_Ca,202,7,1,1,1.0,0.0,12471,12471
BN_STR_Ca,202,7,1,2,0.908766079085,8.57321395374,12471,12717
BN_STR_Ca,202,7,2,0,0.898462902749,2.52388584984,12717,14347
BN_STR_Ca,202,7,2,1,0.908766079085,2.61916012614,12717,12471
BN_STR_Ca,202,7,2,2,1.0,0.0,12717,12717
BN_STR_NAC,203,0,0,0,1.0,0.0,1172,1172
BN_STR_NAC,203,0,0,1,0.783333333333,5.09607683571,1172,988
BN_STR_NAC,203,0,0,2,0.675762439807,5.59999990463,1172,1320
BN_STR_NAC,203,0,1,0,0.783333333333,2.79999995232,988,1172
BN_STR_NAC,203,0,1,1,1.0,0.0,988,988
BN_STR_NAC,203,0,1,2,0.759098786828,1.56524755759,988,1320
BN_STR_NAC,203,0,2,0,0.675762439807,3.4999999404,1320,1172
BN_STR_NAC,203,0,2,1,0.759098786828,2.88617388878,1320,988
BN_STR_NAC,203,0,2,2,1.0,0.0,1320,1320
BN_STR_NAC,203,1,0,0,1.0,0.0,972,972
BN_STR_NAC,203,1,0,1,0.646196150321,3.56931359873,972,1210
BN_STR_NAC,203,1,0,2,0.614958448753,4.2579336987,972,1194
BN_STR_NAC,203,1,1,0,0.646196150321,3.4999999404,1210,972
BN_STR_NAC,203,1,1,1,1.0,0.0,1210,1210
BN_STR_NAC,203,1,1,2,0.848585690516,1.56524755759,1210,1194
BN_STR_NAC,203,1,2,0,0.614958448753,4.19999992847,1194,972
BN_STR_NAC,203,1,2,1,0.848585690516,1.21243554465,1194,1210
BN_STR_NAC,203,1,2,2,1.0,0.0,1194,1194
BN_STR_NAC,203,2,0,0,1.0,0.0,1062,1062
BN_STR_NAC,203,2,0,1,0.718181818182,6.02162758438,1062,918
BN_STR_NAC,203,2,0,2,0.65845873233,6.14247496657,1062,1131
BN_STR_NAC,203,2,1,0,0.718181818182,1.56524755759,918,1062
BN_STR_NAC,203,2,1,1,1.0,0.0,918,918
BN_STR_NAC,203,2,1,2,0.802342606149,1.56524755759,918,1131
BN_STR_NAC,203,2,2,0,0.65845873233,2.52388584984,1131,1062
BN_STR_NAC,203,2,2,1,0.802342606149,2.88617388878,1131,918
BN_STR_NAC,203,2,2,2,1.0,0.0,1131,1131
BN_STR_NAC,203,3,0,0,1.0,0.0,1310,1310
BN_STR_NAC,203,3,0,1,0.777636594663,4.69574267278,1310,1051
BN_STR_NAC,203,3,0,2,0.697495183044,5.09607683571,1310,1285
BN_STR_NAC,203,3,1,0,0.777636594663,1.39999997616,1051,1310
BN_STR_NAC,203,3,1,1,1.0,0.0,1051,1051
BN_STR_NAC,203,3,1,2,0.77397260274,2.61916012614,1051,1285
BN_STR_NAC,203,3,2,0,0.697495183044,2.79999995232,1285,1310
BN_STR_NAC,203,3,2,1,0.77397260274,2.32163731371,1285,1051
BN_STR_NAC,203,3,2,2,1.0,0.0,1285,1285
BN_STR_NAC,203,4,0,0,1.0,0.0,1155,1155
BN_STR_NAC,203,4,0,1,0.760214609988,4.69574267278,1155,1268
BN_STR_NAC,203,4,0,2,0.705465985057,4.42718864884,1155,1388
BN_STR_NAC,203,4,1,0,0.760214609988,2.79999995232,1268,1155
BN_STR_NAC,203,4,1,1,1.0,0.0,1268,1268
BN_STR_NAC,203,4,1,2,0.840361445783,1.39999997616,1268,1388
BN_STR_NAC,203,4,2,0,0.705465985057,2.09999996424,1388,1155
BN_STR_NAC,203,4,2,1,0.840361445783,2.09999996424,1388,1268
BN_STR_NAC,203,4,2,2,1.0,0.0,1388,1388
BN_STR_NAC,203,5,0,0,1.0,0.0,818,818
BN_STR_NAC,203,5,0,1,0.640303358613,4.31508972859,818,1028
BN_STR_NAC,203,5,0,2,0.54976744186,3.7696153008,818,1332
BN_STR_NAC,203,5,1,0,0.640303358613,3.4999999404,1028,818
BN_STR_NAC,203,5,1,1,1.0,0.0,1028,1028
BN_STR_NAC,203,5,1,2,0.768644067797,1.56524755759,1028,1332
BN_STR_NAC,203,5,2,0,0.54976744186,4.2579336987,1332,818
BN_STR_NAC,203,5,2,1,0.768644067797,2.88617388878,1332,1028
BN_STR_NAC,203,5,2,2,1.0,0.0,1332,1332
BN_STR_NAC,203,6,0,0,1.0,0.0,1036,1036
BN_STR_NAC,203,6,0,1,0.658356417359,2.09999996424,1036,1130
BN_STR_NAC,203,6,0,2,0.712074303406,1.9798989536,1036,1548
BN_STR_NAC,203,6,1,0,0.658356417359,4.08166625688,1130,1036
BN_STR_NAC,203,6,1,1,1.0,0.0,1130,1130
BN_STR_NAC,203,6,1,2,0.788648244959,1.56524755759,1130,1548
BN_STR_NAC,203,6,2,0,0.712074303406,4.42718864884,1548,1036
BN_STR_NAC,203,6,2,1,0.788648244959,3.4999999404,1548,1130
BN_STR_NAC,203,6,2,2,1.0,0.0,1548,1548
BN_STR_NAC,203,7,0,0,1.0,0.0,878,878
BN_STR_NAC,203,7,0,1,0.668618838458,3.05122920852,878,1171
BN_STR_NAC,203,7,0,2,0.659388646288,2.61916012614,878,1412
BN_STR_NAC,203,7,1,0,0.668618838458,3.4999999404,1171,878
BN_STR_NAC,203,7,1,1,1.0,0.0,1171,1171
BN_STR_NAC,203,7,1,2,0.830816879597,1.56524755759,1171,1412
BN_STR_NAC,203,7,2,0,0.659388646288,4.2579336987,1412,878
BN_STR_NAC,203,7,2,1,0.830816879597,2.21359432442,1412,1171
BN_STR_NAC,203,7,2,2,1.0,0.0,1412,1412
EXA,206,0,0,0,1.0,0.0,389,389
EXA,206,0,0,1,0.651265126513,1.56524755759,389,520
EXA,206,0,0,2,0.680952380952,1.56524755759,389,451
EXA,206,0,1,0,0.651265126513,3.28329097596,520,389
EXA,206,0,1,1,1.0,0.0,520,520
EXA,206,0,1,2,0.669412976313,2.88617388878,520,451
EXA,206,0,2,0,0.680952380952,2.32163731371,451,389
EXA,206,0,2,1,0.669412976313,1.21243554465,451,520
EXA,206,0,2,2,1.0,0.0,451,451
EXA,206,1,0,0,1.0,0.0,333,333
EXA,206,1,0,1,0.6220657277,0.989949476802,333,519
EXA,206,1,0,2,0.673883626522,1.56524755759,333,406
EXA,206,1,1,0,0.6220657277,2.21359432442,519,333
EXA,206,1,1,1,1.0,0.0,519,519
EXA,206,1,1,2,0.657297297297,2.21359432442,519,406
EXA,206,1,2,0,0.673883626522,2.79999995232,406,333
EXA,206,1,2,1,0.657297297297,1.71464279075,406,519
EXA,206,1,2,2,1.0,0.0,406,406
EXA,206,2,0,0,1.0,0.0,276,276
EXA,206,2,0,1,0.596291012839,2.21359432442,276,425
EXA,206,2,0,2,0.517184942717,3.56931359873,276,335
EXA,206,2,1,0,0.596291012839,5.37680193194,425,276
EXA,206,2,1,1,1.0,0.0,425,425
EXA,206,2,1,2,0.565789473684,4.2579336987,425,335
EXA,206,2,2,0,0.517184942717,6.02162758438,335,276
EXA,206,2,2,1,0.565789473684,1.9798989536,335,425
EXA,206,2,2,2,1.0,0.0,335,335
EXA,206,3,0,0,1.0,0.0,352,352
EXA,206,3,0,1,0.703412073491,2.09999996424,352,410
EXA,206,3,0,2,0.68345323741,1.56524755759,352,482
EXA,206,3,1,0,0.703412073491,6.4915328363,410,352
EXA,206,3,1,1,1.0,0.0,410,410
EXA,206,3,1,2,0.686098654709,1.56524755759,410,482
EXA,206,3,2,0,0.68345323741,5.77234777756,482,352
EXA,206,3,2,1,0.686098654709,2.32163731371,482,410
EXA,206,3,2,2,1.0,0.0,482,482
EXA,206,4,0,0,1.0,0.0,229,229
EXA,206,4,0,1,0.590909090909,2.21359432442,229,431
EXA,206,4,0,2,0.539792387543,2.09999996424,229,349
EXA,206,4,1,0,0.590909090909,7.06965333646,431,229
EXA,206,4,1,1,1.0,0.0,431,431
EXA,206,4,1,2,0.635897435897,2.61916012614,431,349
EXA,206,4,2,0,0.539792387543,6.4536810102,349,229
EXA,206,4,2,1,0.635897435897,2.61916012614,349,431
EXA,206,4,2,2,1.0,0.0,349,349
EXA,206,5,0,0,1.0,0.0,305,305
EXA,206,5,0,1,0.628140703518,3.83405783724,305,491
EXA,206,5,0,2,0.554149085795,3.4999999404,305,406
EXA,206,5,1,0,0.628140703518,4.99899981485,491,305
EXA,206,5,1,1,1.0,0.0,491,491
EXA,206,5,1,2,0.639910813824,2.96984843041,491,406
EXA,206,5,2,0,0.554149085795,4.69574267278,406,305
EXA,206,5,2,1,0.639910813824,2.61916012614,406,491
EXA,206,5,2,2,1.0,0.0,406,406
EXA,206,6,0,0,1.0,0.0,315,315
EXA,206,6,0,1,0.645728643216,0.989949476802,315,481
EXA,206,6,0,2,0.629349470499,2.88617388878,315,346
EXA,206,6,1,0,0.645728643216,6.60378667998,481,315
EXA,206,6,1,1,1.0,0.0,481,481
EXA,206,6,1,2,0.63361547763,4.0211937841,481,346
EXA,206,6,2,0,0.629349470499,3.20780293184,346,315
EXA,206,6,2,1,0.63361547763,1.56524755759,346,481
EXA,206,6,2,2,1.0,0.0,346,346
EXA,206,7,0,0,1.0,0.0,275,275
EXA,206,7,0,1,0.579150579151,0.989949476802,275,502
EXA,206,7,0,2,0.583050847458,1.9798989536,275,315
EXA,206,7,1,0,0.579150579151,6.33876948875,502,275
EXA,206,7,1,1,1.0,0.0,502,502
EXA,206,7,1,2,0.599755201958,3.13049511519,502,315
EXA,206,7,2,0,0.583050847458,5.6435803277,315,275
EXA,206,7,2,1,0.599755201958,0.989949476802,315,502
EXA,206,7,2,2,1.0,0.0,315,315
BN_GP_GPe,207,0,0,0,1.0,0.0,2275,2275
BN_GP_GPe,207,0,0,1,0.889312068555,1.56524755759,2275,1926
BN_GP_GPe,207,0,0,2,0.754376657825,3.05122920852,2275,1495
BN_GP_GPe,207,0,1,0,0.889312068555,0.989949476802,1926,2275
BN_GP_GPe,207,0,1,1,1.0,0.0,1926,1926
BN_GP_GPe,207,0,1,2,0.814381759719,2.32163731371,1926,1495
BN_GP_GPe,207,0,2,0,0.754376657825,1.39999997616,1495,2275
BN_GP_GPe,207,0,2,1,0.814381759719,0.989949476802,1495,1926
BN_GP_GPe,207,0,2,2,1.0,0.0,1495,1495
BN_GP_GPe,207,1,0,0,1.0,0.0,2278,2278
BN_GP_GPe,207,1,0,1,0.883147113594,1.71464279075,2278,2018
BN_GP_GPe,207,1,0,2,0.806251436451,2.09999996424,2278,2073
BN_GP_GPe,207,1,1,0,0.883147113594,2.21359432442,2018,2278
BN_GP_GPe,207,1,1,1,1.0,0.0,2018,2018
BN_GP_GPe,207,1,1,2,0.828159374236,3.05122920852,2018,2073
BN_GP_GPe,207,1,2,0,0.806251436451,1.56524755759,2073,2278
BN_GP_GPe,207,1,2,1,0.828159374236,1.56524755759,2073,2018
BN_GP_GPe,207,1,2,2,1.0,0.0,2073,2073
BN_GP_GPe,207,2,0,0,1.0,0.0,2223,2223
BN_GP_GPe,207,2,0,1,0.847570332481,1.56524755759,2223,1687
BN_GP_GPe,207,2,0,2,0.813442055844,2.61916012614,2223,1824
BN_GP_GPe,207,2,1,0,0.847570332481,1.21243554465,1687,2223
BN_GP_GPe,207,2,1,1,1.0,0.0,1687,1687
BN_GP_GPe,207,2,1,2,0.824836228995,2.09999996424,1687,1824
BN_GP_GPe,207,2,2,0,0.813442055844,1.39999997616,1824,2223
BN_GP_GPe,207,2,2,1,0.824836228995,1.71464279075,1824,1687
BN_GP_GPe,207,2,2,2,1.0,0.0,1824,1824
BN_GP_GPe,207,3,0,0,1.0,0.0,2236,2236
BN_GP_GPe,207,3,0,1,0.894838398456,1.71464279075,2236,1910
BN_GP_GPe,207,3,0,2,0.819758507135,2.09999996424,2236,2319
BN_GP_GPe,207,3,1,0,0.894838398456,1.39999997616,1910,2236
BN_GP_GPe,207,3,1,1,1.0,0.0,1910,1910
BN_GP_GPe,207,3,1,2,0.792622369354,1.9798989536,1910,2319
BN_GP_GPe,207,3,2,0,0.819758507135,1.56524755759,2319,2236
BN_GP_GPe,207,3,2,1,0.792622369354,2.32163731371,2319,1910
BN_GP_GPe,207,3,2,2,1.0,0.0,2319,2319
BN_GP_GPe,207,4,0,0,1.0,0.0,2367,2367
BN_GP_GPe,207,4,0,1,0.849177984274,1.56524755759,2367,1830
BN_GP_GPe,207,4,0,2,0.830846913014,2.32163731371,2367,1990
BN_GP_GPe,207,4,1,0,0.849177984274,1.39999997616,1830,2367
BN_GP_GPe,207,4,1,1,1.0,0.0,1830,1830
BN_GP_GPe,207,4,1,2,0.81832460733,1.56524755759,1830,1990
BN_GP_GPe,207,4,2,0,0.830846913014,0.989949476802,1990,2367
BN_GP_GPe,207,4,2,1,0.81832460733,1.21243554465,1990,1830
BN_GP_GPe,207,4,2,2,1.0,0.0,1990,1990
BN_GP_GPe,207,5,0,0,1.0,0.0,2183,2183
BN_GP_GPe,207,5,0,1,0.844991032539,1.56524755759,2183,1720
BN_GP_GPe,207,5,0,2,0.791489361702,2.96984843041,2183,2047
BN_GP_GPe,207,5,1,0,0.844991032539,2.09999996424,1720,2183
BN_GP_GPe,207,5,1,1,1.0,0.0,1720,1720
BN_GP_GPe,207,5,1,2,0.748606318025,2.96984843041,1720,2047
BN_GP_GPe,207,5,2,0,0.791489361702,1.56524755759,2047,2183
BN_GP_GPe,207,5,2,1,0.748606318025,1.56524755759,2047,1720
BN_GP_GPe,207,5,2,2,1.0,0.0,2047,2047
BN_GP_GPe,207,6,0,0,1.0,0.0,2231,2231
BN_GP_GPe,207,6,0,1,0.857142857143,2.09999996424,2231,1724
BN_GP_GPe,207,6,0,2,0.785037878788,4.19999992847,2231,1993
BN_GP_GPe,207,6,1,0,0.857142857143,1.21243554465,1724,2231
BN_GP_GPe,207,6,1,1,1.0,0.0,1724,1724
BN_GP_GPe,207,6,1,2,0.77750874361,2.79999995232,1724,1993
BN_GP_GPe,207,6,2,0,0.785037878788,1.21243554465,1993,2231
BN_GP_GPe,207,6,2,1,0.77750874361,1.56524755759,1993,1724
BN_GP_GPe,207,6,2,2,1.0,0.0,1993,1993
BN_GP_GPe,207,7,0,0,1.0,0.0,2110,2110
BN_GP_GPe,207,7,0,1,0.891064257028,1.39999997616,2110,1874
BN_GP_GPe,207,7,0,2,0.770436730123,1.9798989536,2110,2355
BN_GP_GPe,207,7,1,0,0.891064257028,1.56524755759,1874,2110
BN_GP_GPe,207,7,1,1,1.0,0.0,1874,1874
BN_GP_GPe,207,7,1,2,0.75668006621,1.71464279075,1874,2355
BN_GP_GPe,207,7,2,0,0.770436730123,2.21359432442,2355,2110
BN_GP_GPe,207,7,2,1,0.75668006621,2.09999996424,2355,1874
BN_GP_GPe,207,7,2,2,1.0,0.0,2355,2355
BN_GP_GPi,208,0,0,0,1.0,0.0,1173,1173
BN_GP_GPi,208,0,0,1,0.885828520657,1.39999997616,1173,1078
BN_GP_GPi,208,0,0,2,0.841777777778,2.52388584984,1173,1077
BN_GP_GPi,208,0,1,0,0.885828520657,1.56524755759,1078,1173
BN_GP_GPi,208,0,1,1,1.0,0.0,1078,1078
BN_GP_GPi,208,0,1,2,0.850116009281,1.71464279075,1078,1077
BN_GP_GPi,208,0,2,0,0.841777777778,0.989949476802,1077,1173
BN_GP_GPi,208,0,2,1,0.850116009281,0.989949476802,1077,1078
BN_GP_GPi,208,0,2,2,1.0,0.0,1077,1077
BN_GP_GPi,208,1,0,0,1.0,0.0,1148,1148
BN_GP_GPi,208,1,0,1,0.892390814948,0.989949476802,1148,1073
BN_GP_GPi,208,1,0,2,0.798772468216,2.52388584984,1148,1133
BN_GP_GPi,208,1,1,0,0.892390814948,0.989949476802,1073,1148
BN_GP_GPi,208,1,1,1,1.0,0.0,1073,1073
BN_GP_GPi,208,1,1,2,0.785131459655,1.9798989536,1073,1133
BN_GP_GPi,208,1,2,0,0.798772468216,1.56524755759,1133,1148
BN_GP_GPi,208,1,2,1,0.785131459655,1.9798989536,1133,1073
BN_GP_GPi,208,1,2,2,1.0,0.0,1133,1133
BN_GP_GPi,208,2,0,0,1.0,0.0,1112,1112
BN_GP_GPi,208,2,0,1,0.879213483146,1.56524755759,1112,1024
BN_GP_GPi,208,2,0,2,0.829359513791,0.989949476802,1112,1027
BN_GP_GPi,208,2,1,0,0.879213483146,2.09999996424,1024,1112
BN_GP_GPi,208,2,1,1,1.0,0.0,1024,1024
BN_GP_GPi,208,2,1,2,0.8746952706,0.989949476802,1024,1027
BN_GP_GPi,208,2,2,0,0.829359513791,1.39999997616,1027,1112
BN_GP_GPi,208,2,2,1,0.8746952706,0.989949476802,1027,1024
BN_GP_GPi,208,2,2,2,1.0,0.0,1027,1027
BN_GP_GPi,208,3,0,0,1.0,0.0,1120,1120
BN_GP_GPi,208,3,0,1,0.880692167577,1.56524755759,1120,1076
BN_GP_GPi,208,3,0,2,0.829721362229,1.56524755759,1120,1141
BN_GP_GPi,208,3,1,0,0.880692167577,2.32163731371,1076,1120
BN_GP_GPi,208,3,1,1,1.0,0.0,1076,1076
BN_GP_GPi,208,3,1,2,0.834460983311,2.4248710893,1076,1141
BN_GP_GPi,208,3,2,0,0.829721362229,1.21243554465,1141,1120
BN_GP_GPi,208,3,2,1,0.834460983311,1.56524755759,1141,1076
BN_GP_GPi,208,3,2,2,1.0,0.0,1141,1141
BN_GP_GPi,208,4,0,0,1.0,0.0,1134,1134
BN_GP_GPi,208,4,0,1,0.859093125305,1.71464279075,1134,917
BN_GP_GPi,208,4,0,2,0.839166666667,2.09999996424,1134,1266
BN_GP_GPi,208,4,1,0,0.859093125305,2.09999996424,917,1134
BN_GP_GPi,208,4,1,1,1.0,0.0,917,917
BN_GP_GPi,208,4,1,2,0.765002290426,1.71464279075,917,1266
BN_GP_GPi,208,4,2,0,0.839166666667,1.56524755759,1266,1134
