SS,PV,SP,CS,NV
-1.06297243571045,-0.276838086809284,0.334998910210548,-0.120867883273564,0.215336384099756
-1.41484592643932,0.981944957800649,0.525466729699447,-0.722887839935758,-0.267022919264883
-0.966766137954153,1.39809869501713,0.737524113397424,-0.267555552914306,0.00992037276455431
-0.900114281602114,-0.565122584655436,0.319418830836065,0.224884003591647,-0.110038202802091
-0.855517474724068,-0.0630745843793173,0.00632385445339231,0.272588585135339,0.0770393070120399
-0.0645797582749392,1.77286952026443,1.38864013557482,0.518976429282548,2.11952994950261
-1.81742600332581,1.61646646821662,0.25704471282458,-0.0155289812457881,-1.40567730284614
-1.29826680263347,-0.377923653000524,-0.12185985014907,0.0219571857641012,-0.530153334770615
-0.738833674767077,-0.989980642602908,-0.386253881191377,0.238728288894707,0.190052161999492
-0.848458773628783,-1.31290898484696,0.134824497833759,0.27396690387861,-0.322218190703419
-0.807266791911291,-1.19086708477537,0.0493556500922546,0.20452875295511,-1.19066631202695
-0.817860039016779,-1.18275573414173,0.674575164583854,0.270151581513574,-0.759688778346567
-0.838353993640677,-1.23176511882767,0.60722469208713,-0.142813642210766,-2.12424967667638
-0.925254345821082,-1.06472782034123,-0.23209428386032,-0.456436951997326,-0.617413088437944
-1.19564278367449,-0.930574583224273,0.261867025331269,-0.226574856738054,-0.257920580231462
-0.737561689689357,-1.25963579221663,-1.05676834371952,0.661320784267468,-1.36652551582955
-0.865980462008906,-1.29285138704723,0.00847583805603273,0.685023383786998,-0.711007770765321
-0.818533308006141,-0.903226588372756,-0.400968237378506,0.425987178656729,0.307074626692529
-1.33999004534172,0.340111903071747,0.227739083924451,0.3146172539841,0.320002460811102
-1.40245386024009,1.8605939570513,0.998713708508715,0.121097816149062,0.367747939457281
0.334673593196358,0.0195907736173771,0.467398757910384,0.20201285514191,-0.573560321984464
-1.00692599373227,-0.465019983484043,0.450209043478474,0.0450459369842946,-0.0709565086375351
-1.00957564905369,2.35542318058689,1.38170534793046,-0.280205828547122,0.571529097017731
-0.563051473343367,2.16538229915763,0.552856149062923,-0.269019700894242,0.347211048264324
-0.826099759213535,-1.19763695326042,0.0605736132493472,-0.259257630119677,-1.24890986491169
-1.2769964143565,0.371751654526381,-0.00643189327935723,0.535189389995221,0.0590933425881957
-0.114199587633961,-0.168791542168355,0.782638418436164,0.31605195254314,2.71179957120326
-1.07078771984914,-1.10699117552731,0.451501381269103,0.1380689215347,0.832587836336947
-0.743512058266635,-1.1805548322542,-0.22565406099959,0.377668701145228,-0.40625789275066
-0.841102150202902,-1.25477540460872,0.0532534841706977,0.532189484440226,-0.505907031574864
-0.769167233561276,-1.18427081311325,0.19265461516059,0.236865161822585,0.162836388449548
-0.819996199522384,-1.19255895049996,0.159214933043409,0.252326893365315,-0.685673816601526
-0.832740276318176,-1.15045826595711,0.780517546084418,-0.0579999160735585,-1.61225340593673
-0.331341418265886,-1.28100563632104,-2.09288184111203,0.674187209605663,-0.086565298586458
-0.747729839261625,-0.512003639636188,-0.122705632396898,-0.691938912992529,0.291177587079175
-0.492904338850703,-0.277424612993139,0.292402246983821,-0.126717780227997,0.228728789182912
-1.15845704942786,0.701390253131597,-0.442203838162226,-0.0951308333934405,-0.0470035287670779
-0.975732583035939,-1.33035313804354,-0.106092396564131,0.205550602864498,0.987624150464634
-0.802479450344015,-1.18184011147478,-0.069437618833695,0.0286792046973504,-0.527073469252977
-0.806236357393962,-0.90795106524712,-0.268952211887472,-0.368164743117124,-0.397756112133415
-0.665418674221441,-1.26643090281806,-1.21164560791854,0.234039225476376,-0.284715997622136
-0.829687809286336,-1.30962269600367,-0.0374813757353812,0.292392741520135,-0.731209352302908
-0.819870506414538,-0.462851967717743,-0.403354747558433,-0.140311199900887,0.958319819939373
-0.866982361080448,-1.24880687235233,-0.260770694079171,-0.00487189361987911,0.397876045529473
-0.772196064779362,-1.2974048411501,-0.226008072563951,-0.246266818634387,0.652763227087648
-1.34459073421163,-0.369630617976125,-0.0620636024257776,-0.119182592353649,1.05721178442289
-1.40043003491821,1.90588074469621,0.237007777979312,-0.252194328913464,2.04426265402666
-0.795411260875842,0.0594906558827726,0.105769796682458,-1.60855852141986,-0.995119781271493
-1.45236556163427,0.642158810423842,1.43681794831405,0.453082844606084,-0.343180986580043
-0.838321539326343,-0.67525283077527,-0.0150423731700009,-0.460263732463281,-0.501062612609681
-0.782127401797801,0.506568800192682,1.11315157186073,0.33002375339274,0.651583277558977
0.143991416698989,0.221316855928866,-1.26798172771769,-0.313485398781501,0.662103760886622
-1.7566233840877,-0.369213566216098,1.47430826720532,-0.754705251949149,-1.44348212283195
-1.85679910547767,-1.65044792495913,-0.333613458927296,-0.906715771755869,-1.37821325693825
-0.674161204705083,1.4784338636861,-0.576271234679911,0.572443068294704,1.01620674982719
-1.17017651526496,-0.842763724236109,0.160254718019337,-0.73697408071713,-1.43972369762723
-1.93360095447047,-0.871507456245495,-0.314766102021834,-0.823936094822507,-1.39808898146399
0.414147799090289,-1.0246293867003,-0.713210626122327,1.05294412801954,-1.37356940526854
0.213434408514079,-1.03909067461952,-0.205594561198799,-0.231803814366013,-0.972088661468654
-1.63630337632831,0.609093039764353,1.69170744416661,-0.800975840448887,-1.26917796085253
-1.14943559014267,1.25173861430074,1.41505231932997,-0.576424130928134,0.475209869683719
-1.19930323099526,0.610340137362695,1.13296435395374,-0.615234110475196,-0.592575793264316
-1.44639550492881,1.29101743850026,1.06908762467272,-0.644495344949816,-1.1218971286359
-1.06359756709695,0.338587784986985,-0.490201564417736,-0.133153485853146,0.930697655896659
-1.13711373241483,-1.79434132234691,0.454098940244433,-1.14356853942899,-1.08820797877496
-1.65528316441144,-0.56578716540137,0.241324369868992,-0.378484774712322,-0.319801603994526
-1.27551909967365,0.532985873049765,0.075697543931673,-0.0730783641393438,-0.701424971912501
-0.528797924451614,0.139712320869931,0.195311417630836,-1.41380704231872,-0.325087030043002
-0.199665674611858,0.568903444924687,0.952075398222537,0.611926508813161,1.14901342613719
-0.827345932220154,-0.326302928645448,-0.591592301899899,-0.329940544697434,0.772046736015557
0.409575083695988,-0.0051541786892435,-1.0040550056747,-0.248783866763499,1.42399347100032
-0.803043146815357,-0.277490266503688,0.288386588187564,-0.460224213003766,0.439681445764619
-0.319639347540485,-0.280496242874584,-0.121999222103048,-0.559862218873207,0.680796249252099
1.45170541617669,-0.160571251423416,-1.90235052529065,1.39469158947272,1.05681953069278
0.219009725271659,-0.744155394082669,-1.62068072157735,-1.63167749147157,0.114854182899877
-1.29649434424419,-0.809732555785027,-0.40713700791698,-0.676911768137894,-0.0681332776355518
-0.974223827341104,-0.499747314937006,0.434801146713457,-0.441132491113209,-1.01689712421815
-1.38466850604328,-0.93166016452576,-0.219802016514453,-0.885658472644287,-1.31650306169167
0.2009547803915,-0.753192451038036,0.116304411815059,-0.342009134182275,0.101695637457601
-1.1579444685838,0.200023563358616,1.42389442992541,-0.922321772830123,-1.04097182952759
-0.890968145488175,0.695027667648497,1.09876018451636,-0.334188284566746,-0.447272864198001
-0.728492017686993,0.659607877997245,0.506416636902924,-0.599686521820804,-0.000217042674324083
-0.842128441434499,0.131683784229888,0.837808520088491,-0.781839273356384,0.181920116955445
-0.660237700935061,-0.050003844849612,1.73025627812309,-0.356108271463795,1.42695954928091
-0.810869914774935,0.422620237986405,1.39981138002232,-0.408118168869151,-0.34332266276794
-0.128572048184517,-0.00218071279509765,1.29614420122961,0.0251985674161709,1.04365663307747
-0.77719532259593,0.322192357357034,0.106749761498258,-0.362603873531265,0.82121034387711
1.42445521628123,0.0013358089091598,0.540382736979664,0.247259413909054,1.11831569311039
-1.26658858582583,0.353819275226665,-0.0141863887664264,-2.24641980216108,-0.813227989807278
-1.19784114508406,1.58320620184291,-0.17207491604267,-2.2745465507669,-1.24022306755559
-1.50235631550567,0.477802032498264,-0.982489707567255,-1.46395011664813,1.20679283155144
-1.41828901292204,1.67294774233922,0.0477110410879169,-2.00073718814563,-0.00879729852978306
-0.877331104569195,0.978980490917026,-0.300592808231198,-2.47022129329615,-0.211935106970158
-1.65038832824558,1.60971703659588,-0.818996565368757,-2.11994955239564,1.49986877626034
-1.36125388499687,0.821171306703468,-1.13663921011832,-1.36702624321469,1.71095650164361
-1.2721944689296,2.33708576999607,0.0409324859692845,-1.87379801812209,1.4147066355389
-0.355141215038201,0.708622156447481,-0.635059861374893,1.18637670548894,0.666325116348761
-0.912591874315893,-1.64188864320129,-2.08121030717087,0.516169299362124,-2.58130101134487
-0.627255927029825,0.981407416684429,1.88855930455098,1.01499066314332,-0.527694049028351
-1.09946740996447,0.645235932536701,0.125665272125701,0.346246935056847,-1.77003796695376
-0.266756341135664,1.18792370462613,0.440296460216093,1.26513884125033,-1.38749074657912
-1.24091720422108,1.10408309717079,1.04688545793165,0.829003045928127,-1.27599266422033
-0.357389439134853,0.225671538638956,0.933415869175607,1.78638388217144,-1.10777339042366
-1.04970543546564,0.912786101727351,0.232447885769277,-0.343020756902262,-0.864987806580786
-0.21209301098371,1.40470735272036,-0.71794001865723,1.0106805800506,1.42704417312968
0.176712998881986,-0.0571152517952784,-2.00678461225767,0.982209115910962,0.571459348954164
-0.399667277332303,0.360879242766889,-1.70468522648325,1.05648791770299,1.48180738507132
-0.0921018176536187,-1.74090653026963,-1.28753626151563,0.958713876785611,-0.779880811538474
0.422491295988245,0.890078864666418,0.846562740199079,1.50327941891497,1.0710239716609
-0.657341223094367,0.796028114040488,-0.324457749390813,0.817406443933616,-0.665791023507593
0.10346716360021,1.17654057461193,-1.18108583793676,1.57943981574673,0.620619760699319
-0.146049306803694,1.03545516099639,-0.444313185691394,1.72538929126725,0.23324729710063
-0.342596820997165,0.0297266207276516,0.455511094485865,0.412750133023771,0.610467894284691
-0.257687792993645,0.590437126698418,0.865483795254367,1.54488822552377,0.717488176349422
0.378866492526335,-1.09440789167648,1.37710080864308,0.152738698178906,1.99088673862444
-0.653164565472812,-0.146407281038428,-0.447448920008262,0.576147635847213,0.998039070894463
-0.701302523225823,0.683843169403389,-0.124487386338284,0.153247570063725,1.15560837866435
-0.146702248244019,0.564754082144939,-1.59793647902968,0.870151908452457,1.94238704756325
-0.487072232473959,0.578370075192651,0.282332846906835,0.398140775289081,0.907122134384597
0.355872115660378,0.386440220070919,0.737383440066612,-0.0258767354602209,1.27795982378252
-0.523481753445886,1.0362410242467,0.0842297993608302,0.819504517601529,1.11738267440493
0.362649750717899,1.36980939352094,0.659294342792721,2.22039292217693,2.76365918807597
-0.287601938144764,1.09672475183976,-0.458679606214356,0.970956672495465,2.98765946918124
0.638755836197852,0.079224758496722,0.357470639686523,2.95244477365566,1.6702342896936
0.190244158648211,-0.861874400306571,-0.979980405575295,-1.15551054045988,0.630749656600984
1.14174791791634,-0.179165151272386,0.810701151739944,0.417337645644725,-0.103306796044658
0.929261849674095,0.525143807139201,-0.219017421133068,0.80419786366803,0.99014788099554
0.286646470741844,0.803540579639598,0.69607155828982,0.81281687811783,1.56756617502484
1.33883939537925,-0.421391285561578,0.976199291201713,0.401458011457581,-0.893287175667215
1.0924614694527,-0.942054601463249,-0.925242227310736,0.349560193909995,-0.424029314322918
0.76528381141928,-2.0167132743634,-1.6666949607495,0.0530048668974334,1.58822728485575
1.296920433751,0.593289910047758,-0.220161036876991,-0.233260322104961,1.15310462248607
0.735326746863787,1.32580488238476,-0.4349877327196,0.120867760193038,1.41645330639308
0.802712330272295,0.519762743417211,-0.693669592257463,1.07024816454887,0.5114755744542
1.01817939046309,0.97153643153158,-0.874477345995161,0.552147425267495,0.591942078421826
0.715659936660596,0.669709232173802,-0.372813588079226,1.43116979901642,1.93278767939155
0.827690596346695,-0.617541838962679,-0.910298375260483,2.24077702863019,1.00095689362302
0.953950335653074,1.16279302369302,-0.860696186553618,0.642613962540038,-1.26252208067278
1.8283616833389,-0.764527299854212,-3.5392503136545,-0.490009349443814,0.248620775843921
1.38518711822736,-0.241934281630164,-2.16532486824028,-1.09155018795258,0.383770983110335
1.37830056370352,0.215155616051252,-0.980751087899119,0.725027737149845,-0.0535047395177605
0.75057093670502,-0.523575115467586,-0.422380055053476,2.13622148725478,0.161137999032731
0.261808220441189,0.612387043647145,-0.550531707696922,0.508255800157832,1.60684972183799
0.544369845485662,-0.6282004791937,-0.473166235337538,-0.305561031903945,0.840835107706273
0.249478461224674,-1.67265650941252,-1.00427351895482,-0.999768321961835,0.838178487213977
1.56454179213686,-1.06402910254261,0.8011781793605,0.50242430678578,-1.33900871600949
1.25775900146777,-0.553877123146741,0.162394832741391,0.178994666504291,-0.320156360110317
1.33444124784241,-1.02807400126006,1.54559041755874,1.17309335682528,-0.433818223263144
0.86936353971062,0.700434133967841,0.398342307849891,1.18863528124411,2.00746750240608
1.04455899962896,-0.598363902632006,0.627042168690441,-0.220796092558083,0.715623632846141
1.18654707073444,-0.885245272469578,0.934237873205416,-0.112838550537564,-0.502297800644147
0.642097476930584,-1.71424231207753,-0.430380290486672,-0.401926819352826,-0.504465703533452
0.709731840512975,-1.81783702809641,-1.75570101894823,-0.297524730710961,2.27620742980298
1.1731434896136,-1.90919483620323,-1.41639547894087,-0.940159563432507,0.736456558826682
1.27387583558809,-0.1679639740316,-0.327662326265842,-0.400503455187663,0.913628786711908
0.578866273072895,0.449285130999667,-0.354029175334963,0.356015182611859,2.07707305851079
0.489065985133166,-0.280727439926352,-0.552528673713535,0.710135511390846,0.388154165952509
0.532967990141119,0.0340621852888219,-0.0496436403841227,1.54055268450288,1.82876942227287
0.778139437245667,-0.140895940623203,-0.943455133497622,0.532743019894366,0.953215106495173
1.01987292709544,-1.51853619820911,0.351863267044661,2.8647799123074,1.01241110437551
0.576360918746341,-1.27682877320511,-0.178144323483632,1.66583925170633,0.57609522332924
1.17861848274727,-0.510007833916043,-0.597210508852883,0.29819043298479,-0.339087944569864
-0.155403270955526,0.571067972712026,-0.373189773298817,0.258381964014153,0.94641275762223
